Suburb,Rooms,Type,SellerG,Date,Distance,Postcode,Bedroom,Bathroom,Car,Landsize,Regionname,Propertycount,Price,Distance_bin,Total Space
Surrey Hills,4,h,Jellis,5/28/2016,11.2,3127,4,2,2,619,Southern Metropolitan,5457,1835000,Nearby,12
Surrey Hills,2,u,Noel,5/28/2016,11.2,3127,2,1,1,170,Southern Metropolitan,5457,778500,Nearby,6
Templestowe Lower,5,h,Barry,5/28/2016,13.8,3107,3,3,1,693.5,Eastern Metropolitan,5420,970000,Nearby,12
Templestowe Lower,3,h,Barry,5/28/2016,13.8,3107,3,2,1,467,Eastern Metropolitan,5420,838000,Nearby,9
Templestowe Lower,3,h,RT,5/28/2016,13.8,3107,3,1,2,327,Eastern Metropolitan,5420,650000,Nearby,9
Templestowe Lower,4,h,Barry,5/28/2016,13.8,3107,4,1,2,826,Eastern Metropolitan,5420,870000,Nearby,11
Templestowe Lower,4,h,Barry,5/28/2016,13.8,3107,3,3,1,693.5,Eastern Metropolitan,5420,1150000,Nearby,11
Templestowe Lower,3,h,Barry,5/28/2016,13.8,3107,3,2,2,812,Eastern Metropolitan,5420,1509000,Nearby,10
Thornbury,2,u,Barry,5/28/2016,6.5,3071,2,1,1,82,Northern Metropolitan,8870,601000,Nearby,6
Toorak,3,h,Castran,5/28/2016,4.6,3142,3,3,2,575,Southern Metropolitan,7217,2250000,Nearby,11
Toorak,3,h,Kay,5/28/2016,4.6,3142,3,3,1,593,Southern Metropolitan,7217,5000000,Nearby,10
Toorak,2,u,Jellis,5/28/2016,4.6,3142,2,1,1,50,Southern Metropolitan,7217,525000,Nearby,6
Viewbank,4,h,Fletchers,5/28/2016,13.8,3084,3,3,1,693.5,Eastern Metropolitan,2698,820000,Nearby,11
Watsonia,2,h,Barry,5/28/2016,14.9,3087,4,1,2,762,Northern Metropolitan,2329,701000,Nearby,9
West Melbourne,2,u,Jellis,5/28/2016,1.9,3003,2,1,1,50,Northern Metropolitan,2230,620000,Nearby,6
West Melbourne,4,h,Brad,5/28/2016,1.9,3003,4,1,0,440,Northern Metropolitan,2230,2100000,Nearby,9
Williamstown,1,u,Williams,5/28/2016,8,3016,1,1,1,50,Western Metropolitan,6380,331000,Nearby,4
Windsor,2,u,McGrath,5/28/2016,5.1,3181,2,1,1,50,Southern Metropolitan,4380,650000,Nearby,6
Windsor,3,h,Biggin,5/28/2016,5.1,3181,3,1,1,116,Southern Metropolitan,4380,1200000,Nearby,8
Windsor,3,h,Jellis,5/28/2016,5.1,3181,3,1,0,365,Southern Metropolitan,4380,1320000,Nearby,7
Windsor,2,u,Biggin,5/28/2016,5.1,3181,2,1,1,50,Southern Metropolitan,4380,580000,Nearby,6
Yarraville,3,h,Jas,5/28/2016,7,3013,3,1,2,463,Western Metropolitan,6543,980000,Nearby,9
Yarraville,3,t,Jas,5/28/2016,7,3013,3,2,1,169,Western Metropolitan,6543,800000,Nearby,9
Yarraville,3,h,Village,5/28/2016,7,3013,3,1,2,463,Western Metropolitan,6543,1460000,Nearby,9
Aberfeldie,5,h,Barry,5/28/2016,9.1,3040,3,2,2,1315,Western Metropolitan,1543,2400000,Nearby,12
Aberfeldie,4,h,Nelson,5/28/2016,9.1,3040,3,2,2,1076,Western Metropolitan,1543,1350000,Nearby,11
Bellfield,3,h,Nelson,5/28/2016,9.5,3081,3,1,2,609,Eastern Metropolitan,790,625000,Nearby,9
Brunswick East,2,u,Jellis,5/28/2016,4.5,3057,2,2,1,50,Northern Metropolitan,5533,480000,Nearby,7
Brunswick East,2,u,Jellis,5/28/2016,4.5,3057,2,1,1,50,Northern Metropolitan,5533,400000,Nearby,6
Brunswick East,3,u,hockingstuart,5/28/2016,4.5,3057,2,1,1,50,Northern Metropolitan,5533,570000,Nearby,7
Brunswick East,2,t,Nelson,5/28/2016,4.5,3057,2,2,2,50,Northern Metropolitan,5533,771000,Nearby,8
Carlton,2,u,Nelson,5/28/2016,1.8,3053,2,1,1,50,Northern Metropolitan,6786,589000,Nearby,6
East Melbourne,1,u,Caine,5/28/2016,1.5,3002,2,1,0,50,Northern Metropolitan,3040,750000,Nearby,4
East Melbourne,2,u,Dingle,5/28/2016,1.5,3002,0,0,0,50,Northern Metropolitan,3040,872000,Nearby,2
Essendon West,3,h,Barry,5/28/2016,9.8,3040,3,2,2,470,Western Metropolitan,588,1110000,Nearby,10
Fawkner,4,h,Stockdale,5/28/2016,12.4,3060,4,2,2,607,Northern Metropolitan,5070,1010000,Nearby,12
Fawkner,3,h,Nelson,5/28/2016,12.4,3060,3,2,2,305,Northern Metropolitan,5070,480000,Nearby,10
Hawthorn East,1,u,O'Donoghues,5/28/2016,7.5,3123,1,1,0,917,Southern Metropolitan,6482,371000,Nearby,3
Hawthorn East,5,h,Kay,5/28/2016,7.5,3123,3,3,3,50,Southern Metropolitan,6482,1900000,Nearby,14
Hawthorn East,3,h,Marshall,5/28/2016,7.5,3123,3,2,1,255,Southern Metropolitan,6482,1625000,Nearby,9
Hawthorn East,2,u,Jellis,5/28/2016,7.5,3123,2,1,3,166,Southern Metropolitan,6482,701000,Nearby,8
Heidelberg,2,u,Stockdale,5/28/2016,10.6,3084,2,1,2,247,Eastern Metropolitan,2890,475000,Nearby,7
Jacana,2,h,YPA,5/28/2016,14.5,3047,2,1,2,729,Northern Metropolitan,851,472500,Nearby,7
Kingsbury,3,h,Nelson,5/28/2016,12.4,3083,3,3,1,482,Northern Metropolitan,1414,635000,Nearby,10
Murrumbeena,3,h,Thomson,5/28/2016,12.1,3163,3,1,2,735,Southern Metropolitan,4442,1220000,Nearby,9
Murrumbeena,3,h,Thomson,5/28/2016,12.1,3163,3,3,1,593,Southern Metropolitan,4442,1180000,Nearby,10
Murrumbeena,4,h,Ray,5/28/2016,12.1,3163,4,2,2,990,Southern Metropolitan,4442,1800000,Nearby,12
Murrumbeena,3,h,Thomson,5/28/2016,12.1,3163,3,3,1,593,Southern Metropolitan,4442,970000,Nearby,10
Murrumbeena,4,t,Ray,5/28/2016,12.1,3163,3,3,1,267,Southern Metropolitan,4442,1286000,Nearby,11
Ormond,2,u,Biggin,5/28/2016,11.8,3204,2,1,1,94,Southern Metropolitan,3578,617500,Nearby,6
Ormond,2,u,Ray,5/28/2016,11.8,3204,2,1,1,50,Southern Metropolitan,3578,479500,Nearby,6
West Footscray,2,u,Sweeney,5/28/2016,8.2,3012,2,1,1,50,Western Metropolitan,5058,456000,Nearby,6
West Footscray,3,h,Sweeney,5/28/2016,8.2,3012,3,1,1,321,Western Metropolitan,5058,660000,Nearby,8
Albion,1,u,Biggin,5/28/2016,13.9,3020,2,1,1,86,Western Metropolitan,2185,145000,Nearby,5
Brooklyn,2,t,hockingstuart,5/28/2016,10.9,3012,2,2,1,200,Western Metropolitan,962,490000,Nearby,7
Brooklyn,2,u,Trimson,5/28/2016,10.9,3012,2,2,1,80,Western Metropolitan,962,400000,Nearby,7
Oakleigh,4,h,Woodards,5/28/2016,14,3166,3,2,1,728,Southern Metropolitan,3224,855000,Nearby,10
Oakleigh,5,h,Ray,5/28/2016,14,3166,5,3,2,695,Southern Metropolitan,3224,1600000,Nearby,15
Oakleigh,2,u,Ray,5/28/2016,14,3166,1,1,1,50,Southern Metropolitan,3224,600000,Nearby,5
Ripponlea,2,u,hockingstuart,5/28/2016,7.4,3185,2,1,1,50,Southern Metropolitan,821,520000,Nearby,6
Cremorne,3,h,Biggin,5/28/2016,2.5,3121,2,2,2,138,Northern Metropolitan,1123,1300000,Nearby,9
Strathmore Heights,3,u,Paul,5/28/2016,12.5,3041,2,2,1,80,Western Metropolitan,389,750000,Nearby,8
Travancore,2,u,Ray,5/28/2016,5.3,3032,2,1,1,50,Western Metropolitan,1052,315000,Nearby,6
Caulfield East,2,u,Ray,5/28/2016,9.3,3145,1,1,1,50,Southern Metropolitan,608,555000,Nearby,5
Keilor Park,3,h,Nelson,5/28/2016,14.5,3042,3,2,2,554,Western Metropolitan,1119,566000,Nearby,10
Princes Hill,4,h,Nelson,5/28/2016,3.7,3054,4,2,1,256,Northern Metropolitan,1008,1908000,Nearby,11
Airport West,3,u,Nelson,8/28/2016,13.5,3042,2,2,1,80,Western Metropolitan,3464,820000,Nearby,8
Albert Park,3,h,hockingstuart,8/28/2016,3.3,3206,3,2,0,152,Southern Metropolitan,3280,2030000,Nearby,8
Albert Park,3,h,Marshall,8/28/2016,3.3,3206,3,2,2,147,Southern Metropolitan,3280,1740000,Nearby,10
Alphington,3,h,McGrath,8/28/2016,6.4,3078,3,0,0,597,Northern Metropolitan,2211,1485000,Nearby,6
Altona,3,h,Greg,8/28/2016,13.8,3018,3,1,2,604,Western Metropolitan,5301,740000,Nearby,9
Altona,4,h,Sweeney,8/28/2016,13.8,3018,4,2,3,532,Western Metropolitan,5301,931000,Nearby,13
Altona North,2,u,Jas,8/28/2016,11.1,3025,2,1,1,153,Western Metropolitan,5132,292000,Nearby,6
Altona North,3,t,hockingstuart,8/28/2016,11.1,3025,2,2,1,200,Western Metropolitan,5132,640000,Nearby,8
Armadale,2,u,Jellis,8/28/2016,6.3,3143,1,1,1,50,Southern Metropolitan,4836,577000,Nearby,5
Armadale,3,h,Marshall,8/28/2016,6.3,3143,3,3,1,593,Southern Metropolitan,4836,2865000,Nearby,10
Armadale,5,h,Marshall,8/28/2016,6.3,3143,5,2,2,617,Southern Metropolitan,4836,2810000,Nearby,14
Armadale,2,u,Ray,8/28/2016,6.3,3143,3,1,1,50,Southern Metropolitan,4836,565000,Nearby,7
Armadale,1,u,hockingstuart,8/28/2016,6.3,3143,1,1,1,50,Southern Metropolitan,4836,567000,Nearby,4
Ascot Vale,3,h,Alexkarbon,8/28/2016,5.9,3032,3,1,0,216,Western Metropolitan,6567,965000,Nearby,7
Ascot Vale,3,h,Stockdale,8/28/2016,5.9,3032,3,1,1,452,Western Metropolitan,6567,1215000,Nearby,8
Ascot Vale,2,u,Nelson,8/28/2016,5.9,3032,2,1,2,194,Western Metropolitan,6567,545000,Nearby,7
Ascot Vale,4,h,Brad,8/28/2016,5.9,3032,3,3,1,537,Western Metropolitan,6567,1800000,Nearby,11
Ascot Vale,3,t,Brad,8/28/2016,5.9,3032,2,2,1,200,Western Metropolitan,6567,840000,Nearby,8
Ashburton,3,h,Marshall,8/28/2016,11,3147,3,1,2,1063,Southern Metropolitan,3052,1320000,Nearby,9
Ashburton,3,h,Marshall,8/28/2016,11,3147,3,1,1,697,Southern Metropolitan,3052,1650000,Nearby,8
Ashwood,3,t,Barry,8/28/2016,12.2,3147,2,1,2,212,Southern Metropolitan,2894,830000,Nearby,8
Avondale Heights,3,h,Moonee,8/28/2016,10.5,3034,3,1,1,590,Western Metropolitan,4502,642000,Nearby,8
Avondale Heights,3,h,Moonee,8/28/2016,10.5,3034,3,3,1,537,Western Metropolitan,4502,730000,Nearby,10
Avondale Heights,3,h,Barry,8/28/2016,10.5,3034,3,2,3,638,Western Metropolitan,4502,863000,Nearby,11
Avondale Heights,3,h,Moonee,8/28/2016,10.5,3034,3,1,2,607,Western Metropolitan,4502,740000,Nearby,9
Balaclava,2,u,hockingstuart,8/28/2016,6.6,3183,2,0,0,50,Southern Metropolitan,2952,497500,Nearby,4
Balwyn,2,u,hockingstuart,8/28/2016,9.7,3103,2,1,1,130,Southern Metropolitan,5682,730000,Nearby,6
Balwyn,4,h,hockingstuart,8/28/2016,9.7,3103,3,3,1,593,Southern Metropolitan,5682,1530000,Nearby,11
Balwyn,5,h,Jellis,8/28/2016,9.7,3103,5,7,6,50,Southern Metropolitan,5682,3900000,Nearby,23
Balwyn,3,h,Noel,8/28/2016,9.7,3103,3,2,2,404,Southern Metropolitan,5682,1500000,Nearby,10
Balwyn,3,h,Fletchers,8/28/2016,9.7,3103,3,1,1,607,Southern Metropolitan,5682,1850000,Nearby,8
Balwyn North,3,h,Kay,8/28/2016,9.2,3104,3,1,2,75100,Southern Metropolitan,7809,2000000,Nearby,9
Balwyn North,4,h,Jellis,8/28/2016,9.2,3104,4,2,3,620,Southern Metropolitan,7809,2155000,Nearby,13
Balwyn North,3,h,Fletchers,8/28/2016,9.2,3104,3,2,2,282,Southern Metropolitan,7809,1225000,Nearby,10
Balwyn North,4,h,Noel,8/28/2016,9.2,3104,4,2,2,730,Southern Metropolitan,7809,2150000,Nearby,12
Balwyn North,3,h,Fletchers,8/28/2016,9.2,3104,3,2,1,720,Southern Metropolitan,7809,1770000,Nearby,9
Bentleigh,3,h,Buxton,8/28/2016,13,3204,2,2,2,572,Southern Metropolitan,6795,1535000,Nearby,9
Bentleigh,3,t,hockingstuart,8/28/2016,13,3204,3,3,1,267,Southern Metropolitan,6795,1450000,Nearby,10
Bentleigh,4,h,hockingstuart,8/28/2016,13,3204,3,1,5,594,Southern Metropolitan,6795,1281000,Nearby,13
Bentleigh,3,u,C21,8/28/2016,13,3204,3,2,2,292,Southern Metropolitan,6795,1096000,Nearby,10
Bentleigh,5,h,Buxton,8/28/2016,13,3204,5,2,2,664,Southern Metropolitan,6795,1385000,Nearby,14
Bentleigh,3,u,Buxton,8/28/2016,13,3204,3,1,1,50,Southern Metropolitan,6795,517500,Nearby,8
Bentleigh,4,t,Buxton,8/28/2016,13,3204,4,2,2,345,Southern Metropolitan,6795,1245000,Nearby,12
Bentleigh,4,h,Woodards,8/28/2016,13,3204,3,3,1,593,Southern Metropolitan,6795,1330000,Nearby,11
Bentleigh,2,u,Buxton,8/28/2016,13,3204,2,1,1,50,Southern Metropolitan,6795,503000,Nearby,6
Bentleigh,4,h,Buxton,8/28/2016,13,3204,4,4,2,579,Southern Metropolitan,6795,2620000,Nearby,14
Bentleigh East,3,t,Buxton,8/28/2016,13.9,3165,3,2,1,209,Southern Metropolitan,10969,780000,Nearby,9
Bentleigh East,4,h,C21,8/28/2016,13.9,3165,4,2,3,625,Southern Metropolitan,10969,1015000,Nearby,13
Bentleigh East,4,t,Marshall,8/28/2016,13.9,3165,3,3,1,267,Southern Metropolitan,10969,1200000,Nearby,11
Bentleigh East,3,u,Woodards,8/28/2016,13.9,3165,3,2,2,395,Southern Metropolitan,10969,830000,Nearby,10
Bentleigh East,3,h,Hodges,8/28/2016,13.9,3165,3,1,1,643,Southern Metropolitan,10969,1241000,Nearby,8
Bentleigh East,4,h,Buxton,8/28/2016,13.9,3165,4,2,2,610,Southern Metropolitan,10969,1255000,Nearby,12
Bentleigh East,4,t,Buxton,8/28/2016,13.9,3165,3,3,1,267,Southern Metropolitan,10969,1025000,Nearby,11
Bentleigh East,3,h,Buxton,8/28/2016,13.9,3165,3,1,1,593,Southern Metropolitan,10969,1320000,Nearby,8
Bentleigh East,3,h,Gary,8/28/2016,13.9,3165,3,2,1,326,Southern Metropolitan,10969,870000,Nearby,9
Bentleigh East,4,h,hockingstuart,8/28/2016,13.9,3165,4,2,2,592,Southern Metropolitan,10969,1472500,Nearby,12
Box Hill,2,u,Stockdale,8/28/2016,13.1,3128,2,1,1,153,Eastern Metropolitan,4605,560000,Nearby,6
Braybrook,3,h,Sweeney,8/28/2016,10.8,3019,3,2,1,531,Western Metropolitan,3589,697500,Nearby,9
Brighton,3,u,hockingstuart,8/28/2016,11.2,3186,2,2,1,280,Southern Metropolitan,10579,1352500,Nearby,8
Brighton,3,h,Nick,8/28/2016,11.2,3186,4,2,2,366,Southern Metropolitan,10579,2030000,Nearby,11
Brighton,5,h,Marshall,8/28/2016,11.2,3186,4,2,2,1045,Southern Metropolitan,10579,3105000,Nearby,13
Brighton,3,h,Nick,8/28/2016,11.2,3186,3,2,2,279,Southern Metropolitan,10579,1171000,Nearby,10
Brighton,2,t,RT,8/28/2016,11.2,3186,2,2,1,267,Southern Metropolitan,10579,1400000,Nearby,7
Brighton,2,u,Hodges,8/28/2016,11.2,3186,1,1,1,50,Southern Metropolitan,10579,940000,Nearby,5
Brighton East,3,t,hockingstuart,8/28/2016,10.7,3187,3,2,2,247,Southern Metropolitan,6938,1420000,Nearby,10
Brunswick,2,h,Nelson,8/28/2016,5.2,3056,3,3,1,482,Northern Metropolitan,11918,465000,Nearby,9
Brunswick,2,t,Ray,8/28/2016,5.2,3056,2,2,1,145,Northern Metropolitan,11918,810000,Nearby,7
Brunswick,1,h,Collins,8/28/2016,5.2,3056,1,1,1,147,Northern Metropolitan,11918,772000,Nearby,4
Brunswick,3,h,Nelson,8/28/2016,5.2,3056,3,2,1,280,Northern Metropolitan,11918,1210000,Nearby,9
Brunswick,4,h,Jellis,8/28/2016,5.2,3056,4,2,1,354,Northern Metropolitan,11918,1755000,Nearby,11
Brunswick,3,u,Walshe,8/28/2016,5.2,3056,1,1,1,50,Northern Metropolitan,11918,691500,Nearby,6
Brunswick,2,h,Jellis,8/28/2016,5.2,3056,2,1,1,182,Northern Metropolitan,11918,1073000,Nearby,6
Brunswick,3,h,Nelson,8/28/2016,5.2,3056,3,2,1,316,Northern Metropolitan,11918,1080000,Nearby,9
Brunswick West,2,h,Jellis,8/28/2016,5.9,3055,2,1,1,50,Northern Metropolitan,7082,440000,Nearby,6
Brunswick West,2,h,Nelson,8/28/2016,5.9,3055,3,2,1,343,Northern Metropolitan,7082,816000,Nearby,8
Burwood,3,t,Barry,8/28/2016,11.7,3125,3,2,1,170,Southern Metropolitan,5678,702000,Nearby,9
Camberwell,4,h,Noel,8/28/2016,7.8,3124,4,3,4,697,Southern Metropolitan,8920,2000000,Nearby,15
Camberwell,2,h,Fletchers,8/28/2016,7.8,3124,2,1,1,95,Southern Metropolitan,8920,706000,Nearby,6
Camberwell,5,h,Marshall,8/28/2016,7.8,3124,5,5,1,639,Southern Metropolitan,8920,2250000,Nearby,16
Camberwell,5,h,Fletchers,8/28/2016,7.8,3124,4,2,2,643,Southern Metropolitan,8920,2740000,Nearby,13
Camberwell,4,h,Marshall,8/28/2016,7.8,3124,3,3,1,593,Southern Metropolitan,8920,1500000,Nearby,11
Canterbury,4,t,O'Donoghues,8/28/2016,9,3126,3,2,2,278,Southern Metropolitan,3265,1420000,Nearby,11
Carnegie,3,h,Ray,8/28/2016,11.4,3163,3,3,1,593,Southern Metropolitan,7822,1516000,Nearby,10
Carnegie,2,u,Ray,8/28/2016,11.4,3163,2,1,1,912,Southern Metropolitan,7822,468250,Nearby,6
Carnegie,3,h,Woodards,8/28/2016,11.4,3163,2,2,1,817,Southern Metropolitan,7822,1716000,Nearby,8
Caulfield North,1,u,Gary,8/28/2016,8.1,3161,1,1,1,50,Southern Metropolitan,6923,400000,Nearby,4
Caulfield North,4,h,Gary,8/28/2016,8.1,3161,4,2,1,810,Southern Metropolitan,6923,2170000,Nearby,11
Caulfield South,2,u,Ray,8/28/2016,9.3,3162,2,1,1,90,Southern Metropolitan,5051,500000,Nearby,6
Chadstone,4,t,Ray,8/28/2016,13.6,3148,3,2,1,188,Southern Metropolitan,3582,881000,Nearby,10
Clifton Hill,2,h,Nelson,8/28/2016,3.4,3068,3,3,1,482,Northern Metropolitan,2954,1270000,Nearby,9
Clifton Hill,2,t,Miles,8/28/2016,3.4,3068,2,1,1,50,Northern Metropolitan,2954,640000,Nearby,6
Coburg,1,u,Nelson,8/28/2016,7.8,3058,1,1,1,50,Northern Metropolitan,11204,241000,Nearby,4
Coburg,4,h,Jellis,8/28/2016,7.8,3058,3,2,2,394,Northern Metropolitan,11204,1331000,Nearby,11
Coburg,2,h,Nelson,8/28/2016,7.8,3058,2,1,1,263,Northern Metropolitan,11204,981000,Nearby,6
Coburg,2,t,Peter,8/28/2016,7.8,3058,2,1,1,50,Northern Metropolitan,11204,570000,Nearby,6
Coburg,2,h,Nelson,8/28/2016,7.8,3058,2,1,1,113,Northern Metropolitan,11204,500000,Nearby,6
Doncaster,3,h,Assisi,8/28/2016,13.9,3108,3,1,4,192,Eastern Metropolitan,9028,826000,Nearby,11
Doncaster,3,h,Barry,8/28/2016,13.9,3108,4,3,2,385,Eastern Metropolitan,9028,900000,Nearby,12
Doncaster,3,t,Jellis,8/28/2016,13.9,3108,3,2,1,192,Eastern Metropolitan,9028,888000,Nearby,9
Eaglemont,4,h,Nelson,8/28/2016,10.3,3084,4,3,2,1177,Eastern Metropolitan,1651,2309000,Nearby,13
Elwood,2,u,Kay,8/28/2016,7.7,3184,2,2,1,1307,Southern Metropolitan,8989,572500,Nearby,7
Elwood,3,h,Chisholm,8/28/2016,7.7,3184,2,1,1,393,Southern Metropolitan,8989,1925000,Nearby,7
Essendon,3,h,Nelson,8/28/2016,8,3040,3,1,1,618,Western Metropolitan,9264,1290000,Nearby,8
Essendon,2,h,Nelson,8/28/2016,8,3040,2,1,1,414,Western Metropolitan,9264,953000,Nearby,6
Essendon,3,h,Raine,8/28/2016,8,3040,3,1,2,50,Western Metropolitan,9264,1100000,Nearby,9
Essendon,3,u,Nelson,8/28/2016,8,3040,3,1,1,50,Western Metropolitan,9264,820000,Nearby,8
Essendon,4,h,Nelson,8/28/2016,8,3040,3,2,2,411,Western Metropolitan,9264,1270000,Nearby,11
Essendon,3,h,Nelson,8/28/2016,8,3040,3,2,1,400,Western Metropolitan,9264,1445000,Nearby,9
Essendon,4,h,Brad,8/28/2016,8,3040,3,1,2,533,Western Metropolitan,9264,1113000,Nearby,10
Essendon,2,u,Barry,8/28/2016,8,3040,2,1,1,50,Western Metropolitan,9264,370000,Nearby,6
Essendon North,3,t,Brad,8/28/2016,9.4,3041,2,2,1,200,Western Metropolitan,1308,780000,Nearby,8
Fairfield,2,u,McGrath,8/28/2016,5.8,3078,2,1,1,50,Northern Metropolitan,2970,545000,Nearby,6
Fairfield,3,h,McGrath,8/28/2016,5.8,3078,3,1,3,590,Northern Metropolitan,2970,1145000,Nearby,10
Fairfield,3,h,McGrath,8/28/2016,5.8,3078,3,1,1,496,Northern Metropolitan,2970,1375000,Nearby,8
Fitzroy North,2,u,Nelson,8/28/2016,3.5,3068,2,1,1,50,Northern Metropolitan,6244,602000,Nearby,6
Fitzroy North,2,h,Nelson,8/28/2016,3.5,3068,2,1,1,50,Northern Metropolitan,6244,650000,Nearby,6
Fitzroy North,2,h,Nelson,8/28/2016,3.5,3068,2,1,2,204,Northern Metropolitan,6244,1283000,Nearby,7
Fitzroy North,3,h,Nelson,8/28/2016,3.5,3068,3,2,1,118,Northern Metropolitan,6244,1450000,Nearby,9
Fitzroy North,2,h,Collins,8/28/2016,3.5,3068,2,1,0,160,Northern Metropolitan,6244,1325000,Nearby,5
Footscray,2,t,Sweeney,8/28/2016,6.4,3011,2,2,1,200,Western Metropolitan,7570,535000,Nearby,7
Footscray,3,t,Jas,8/28/2016,6.4,3011,3,2,2,102,Western Metropolitan,7570,757000,Nearby,10
Footscray,4,h,Village,8/28/2016,6.4,3011,4,1,1,799,Western Metropolitan,7570,1450000,Nearby,10
Glen Iris,3,h,Jellis,8/28/2016,9.2,3146,3,3,1,593,Southern Metropolitan,10412,1950000,Nearby,10
Glen Iris,3,h,Marshall,8/28/2016,9.2,3146,3,1,2,464,Southern Metropolitan,10412,1310000,Nearby,9
Glen Iris,3,h,Jellis,8/28/2016,9.2,3146,3,2,2,648,Southern Metropolitan,10412,1931000,Nearby,10
Glen Iris,4,h,hockingstuart,8/28/2016,9.2,3146,3,3,1,593,Southern Metropolitan,10412,1528800,Nearby,11
Glen Iris,4,h,RT,8/28/2016,9.2,3146,3,2,4,401,Southern Metropolitan,10412,2000000,Nearby,13
Glen Iris,2,h,Marshall,8/28/2016,9.2,3146,2,1,2,438,Southern Metropolitan,10412,1250000,Nearby,7
Glenroy,3,h,Barry,8/28/2016,13,3046,3,1,2,657,Northern Metropolitan,8870,660000,Nearby,9
Glenroy,2,h,Brad,8/28/2016,13,3046,3,3,1,482,Northern Metropolitan,8870,675000,Nearby,9
Glenroy,3,h,Barry,8/28/2016,13,3046,3,3,1,482,Northern Metropolitan,8870,600000,Nearby,10
Glenroy,3,h,Eview,8/28/2016,13,3046,3,3,1,482,Northern Metropolitan,8870,607000,Nearby,10
Glenroy,2,u,Stockdale,8/28/2016,13,3046,1,1,1,50,Northern Metropolitan,8870,382000,Nearby,5
Glenroy,3,h,Stockdale,8/28/2016,13,3046,3,1,3,781,Northern Metropolitan,8870,722000,Nearby,10
Hampton,3,h,Marshall,8/28/2016,13.7,3188,3,3,1,593,Southern Metropolitan,5454,1880000,Nearby,10
Hampton,3,h,Buxton,8/28/2016,13.7,3188,2,2,2,920,Southern Metropolitan,5454,1800000,Nearby,9
Hampton,3,h,Hodges,8/28/2016,13.7,3188,3,2,2,662,Southern Metropolitan,5454,2439500,Nearby,10
Hampton,4,h,Buxton,8/28/2016,13.7,3188,5,2,2,647,Southern Metropolitan,5454,2250000,Nearby,13
Hampton East,4,h,Buxton,8/28/2016,14.5,3188,4,2,2,575,Southern Metropolitan,2356,1416000,Nearby,12
Hampton East,4,h,Buxton,8/28/2016,14.5,3188,4,2,2,50,Southern Metropolitan,2356,1200000,Nearby,12
Hampton East,3,u,hockingstuart,8/28/2016,14.5,3188,3,2,2,317,Southern Metropolitan,2356,865000,Nearby,10
Hampton East,3,h,Buxton,8/28/2016,14.5,3188,3,3,1,593,Southern Metropolitan,2356,1300000,Nearby,10
Hawthorn,3,h,Jellis,8/28/2016,4.6,3122,3,2,1,164,Southern Metropolitan,11308,1400000,Nearby,9
Hawthorn,1,u,Wood,8/28/2016,4.6,3122,1,1,1,50,Southern Metropolitan,11308,370000,Nearby,4
Hawthorn,2,u,Jellis,8/28/2016,4.6,3122,2,2,2,50,Southern Metropolitan,11308,627500,Nearby,8
Hawthorn,2,u,Jellis,8/28/2016,4.6,3122,2,2,1,50,Southern Metropolitan,11308,710000,Nearby,7
Hawthorn,1,u,Marshall,8/28/2016,4.6,3122,2,1,1,50,Southern Metropolitan,11308,485000,Nearby,5
Hawthorn,1,u,Jellis,8/28/2016,4.6,3122,1,1,1,50,Southern Metropolitan,11308,310000,Nearby,4
Hawthorn,3,h,Jellis,8/28/2016,4.6,3122,2,1,4,677,Southern Metropolitan,11308,3120000,Nearby,10
Hawthorn,1,u,Jellis,8/28/2016,4.6,3122,1,1,1,50,Southern Metropolitan,11308,393000,Nearby,4
Heidelberg West,3,h,Ray,8/28/2016,9.4,3081,2,1,1,413,Eastern Metropolitan,2674,465000,Nearby,7
Heidelberg West,3,h,Ray,8/28/2016,9.4,3081,3,1,2,665,Eastern Metropolitan,2674,675000,Nearby,9
Hughesdale,4,h,Woodards,8/28/2016,13,3166,3,2,4,738,Southern Metropolitan,3145,1322000,Nearby,13
Ivanhoe,3,h,Miles,8/28/2016,7.9,3079,3,3,1,693.5,Eastern Metropolitan,5549,1060000,Nearby,10
Ivanhoe,2,t,Nelson,8/28/2016,7.9,3079,2,1,1,134,Eastern Metropolitan,5549,710000,Nearby,6
Ivanhoe,3,u,Barry,8/28/2016,7.9,3079,3,2,2,50,Eastern Metropolitan,5549,650000,Nearby,10
Ivanhoe,2,u,Miles,8/28/2016,7.9,3079,2,2,1,208,Eastern Metropolitan,5549,662000,Nearby,7
Keilor East,3,t,Nelson,8/28/2016,12.8,3033,3,2,1,320,Western Metropolitan,5629,710000,Nearby,9
Keilor East,4,h,Nelson,8/28/2016,12.8,3033,4,2,2,544,Western Metropolitan,5629,732000,Nearby,12
Kensington,2,h,Biggin,8/28/2016,4.2,3031,2,1,0,149,Northern Metropolitan,5263,786000,Nearby,5
Kew,4,h,Kay,8/28/2016,5.6,3101,4,3,2,700,Southern Metropolitan,10331,2600000,Nearby,13
Kew,2,h,Jellis,8/28/2016,5.6,3101,3,3,1,593,Southern Metropolitan,10331,975000,Nearby,9
Kew,5,h,Marshall,8/28/2016,5.6,3101,5,2,3,920,Southern Metropolitan,10331,2800000,Nearby,15
Kew,3,h,Marshall,8/28/2016,5.6,3101,3,2,2,275,Southern Metropolitan,10331,1420000,Nearby,10
